date, state, city, place_type, confirmed, deaths, order_for_place, is_last, estimated_population_2019, estimated_population, city_ibge_code, confirmed_per_100k_inhabitants, death_rate
2021-04-12, BA, Cabaceiras do Paraguaçu, city, 390, 4, 326, True, 18807, 18911, 2904852, 2062.29179
2021-03-31, MG, Cabeceira Grande, city, 209, 3, 266, True, 6949, 6988, 3109451, 2990.84144
2021-04-12, GO, Cabeceiras, city, 241, 8, 319, True, 7993, 8046, 5204003, 2995.27716
2021-04-12, PI, Cabeceiras do Piauí, city, 405, 9, 329, True, 10586, 10630, 2202059, 3809.97178
2021-04-12, PB, Cabedelo, city, 6934, 155, 350, True, 67736, 68767, 2503209, 10083.32485
2021-04-12, RO, Cabixi, city, 593, 13, 317, True, 5312, 5188, 1100031, 11430.22359
2021-04-12, RJ, Cabo Frio, city, 9047, 421, 367, True, 226525, 230378, 3300704, 3927.02428
2021-03-31, MG, Cabo Verde, city, 298, 5, 262, True, 14075, 14075, 3109501, 2117.22913
2021-04-12, PE, Cabo de Santo Agostinho, city, 3984, 363, 363, True, 207048, 208944, 2602902, 1906.73099
2021-04-12, SP, Cabreúva, city, 2836, 62, 341, True, 49707, 50429, 3508405, 5623.74824
2021-04-12, PE, Cabrobó, city, 1308, 14, 341, True, 34221, 34503, 2603009, 3790.97470
2021-04-12, SP, Cabrália Paulista, city, 200, 2, 293, True, 4264, 4243, 3508306, 4713.64601
2021-04-12, RO, Cacaulândia, city, 686, 8, 307, True, 6230, 6269, 1100601, 10942.73409
2021-04-12, RS, Cacequi, city, 155, 4, 268, True, 12561, 12423, 4302907, 1247.68574
2021-04-12, BA, Cachoeira, city, 1128, 17, 367, True, 33470, 33567, 2904902, 3360.44329
2021-04-12, GO, Cachoeira Alta, city, 1048, 14, 314, True, 12484, 12666, 5204102, 8274.11969
2021-04-12, GO, Cachoeira Dourada, city, 369, 11, 320, True, 8067, 8031, 5204250, 4594.69555
2021-03-31, MG, Cachoeira Dourada, city, 126, 2, 298, True, 2692, 2706, 3109808, 4656.31929
2021-04-12, MA, Cachoeira Grande, city, 208, 5, 368, True, 9431, 9478, 2102374, 2194.55581
2021-04-12, SP, Cachoeira Paulista, city, 1610, 28, 363, True, 33327, 33581, 3508603, 4794.37777
2021-03-31, MG, Cachoeira da Prata, city, 192, 3, 258, True, 3603, 3591, 3109600, 5346.70008
2021-04-12, GO, Cachoeira de Goiás, city, 50, 0, 277, True, 1351, 1342, 5204201, 3725.78241
2021-03-31, MG, Cachoeira de Minas, city, 458, 5, 300, True, 11547, 11579, 3109709, 3955.43657
2021-03-31, MG, Cachoeira de Pajeú, city, 293, 6, 292, True, 9412, 9442, 3102704, 3103.15611
2021-04-12, PA, Cachoeira do Arari, city, 351, 15, 356, True, 23767, 24064, 1502004, 1458.61037
2021-04-12, PA, Cachoeira do Piriá, city, 676, 3, 339, True, 33900, 34609, 1501956, 1953.24915
2021-04-12, RS, Cachoeira do Sul, city, 5524, 85, 354, True, 82201, 81869, 4303004, 6747.36469
2021-04-12, PB, Cachoeira dos Índios, city, 514, 13, 302, True, 10244, 10305, 2503308, 4987.86997
2021-04-12, RJ, Cachoeiras de Macacu, city, 2209, 70, 364, True, 58937, 59303, 3300803, 3724.93803
2021-04-12, PE, Cachoeirinha, city, 368, 22, 360, True, 20380, 20501, 2603108, 1795.03439
2021-04-11, TO, Cachoeirinha, city, 116, 2, 329, True, 2275, 2284, 1703826, 5078.80911
2021-04-12, RS, Cachoeirinha, city, 10333, 312, 350, True, 130293, 131240, 4303103, 7873.36178
2021-04-12, ES, Cachoeiro de Itapemirim, city, 20869, 406, 371, True, 208972, 210589, 3201209, 9909.82435
2021-04-12, PB, Cacimba de Areia, city, 27, 1, 292, True, 3682, 3695, 2503407, 730.71719
2021-04-12, PB, Cacimba de Dentro, city, 830, 21, 305, True, 17187, 17178, 2503506, 4831.76156
2021-04-12, PB, Cacimbas, city, 190, 6, 299, True, 7173, 7199, 2503555, 2639.25545
2021-04-12, AL, Cacimbinhas, city, 467, 6, 333, True, 10858, 10889, 2701209, 4288.73175
2021-04-12, RS, Cacique Doble, city, 299, 5, 292, True, 5065, 5074, 4303202, 5892.78676
2021-04-12, RO, Cacoal, city, 10195, 172, 319, True, 85359, 85893, 1100049, 11869.41893
2021-04-12, SP, Caconde, city, 866, 9, 335, True, 18985, 19009, 3508702, 4555.73676
2021-04-12, BA, Caculé, city, 1180, 11, 312, True, 23170, 23291, 2905008, 5066.33464
2021-04-12, BA, Caetanos, city, 497, 7, 345, True, 14542, 14608, 2905156, 3402.24535
2021-03-31, MG, Caetanópolis, city, 646, 5, 319, True, 11624, 11749, 3109907, 5498.34028
2021-04-12, BA, Caetité, city, 1745, 13, 322, True, 50975, 51081, 2905206, 3416.14299
2021-03-31, MG, Caeté, city, 1208, 34, 328, True, 44718, 45047, 3110004, 2681.64362
2021-04-12, PE, Caetés, city, 1010, 11, 347, True, 28739, 28904, 2603207, 3494.32604
2021-04-12, BA, Cafarnaum, city, 738, 15, 284, True, 18437, 18513, 2905305, 3986.38794
2021-04-13, PR, Cafeara, city, 212, 6, 338, True, 2934, 2954, 4103404, 7176.70955
2021-04-12, SP, Cafelândia, city, 627, 27, 289, True, 17767, 17843, 3508801, 3513.98307
2021-04-13, PR, Cafelândia, city, 1296, 9, 328, True, 18120, 18456, 4103453, 7022.10663
2021-04-13, PR, Cafezal do Sul, city, 190, 2, 307, True, 4044, 4009, 4103479, 4739.33649
2021-04-12, SP, Caiabu, city, 63, 4, 352, True, 4191, 4193, 3508900, 1502.50417
2021-03-31, MG, Caiana, city, 107, 2, 279, True, 5496, 5541, 3110103, 1931.05938
2021-04-12, GO, Caiapônia, city, 845, 27, 316, True, 18913, 19107, 5204409, 4422.46297
2021-04-12, RS, Caibaté, city, 196, 7, 305, True, 4846, 4823, 4303301, 4063.86067
2021-04-12, SC, Caibi, city, 503, 9, 317, True, 6148, 6130, 4203105, 8205.54649
2021-03-16, RN, Caicó, city, 8222, 96, 243, True, 67952, 68343, 2402006, 12030.49325
2021-04-12, SP, Caieiras, city, 5734, 191, 367, True, 101470, 102775, 3509007, 5579.17782
2021-04-12, BA, Cairu, city, 994, 9, 329, True, 18176, 18427, 2905404, 5394.25843
2021-04-12, SP, Caiuá, city, 220, 4, 298, True, 5874, 5946, 3509106, 3699.96636
2021-04-12, RS, Caiçara, city, 395, 7, 269, True, 4743, 4700, 4303400, 8404.25532
2021-04-12, PB, Caiçara, city, 582, 13, 320, True, 7201, 7191, 2503605, 8093.45015
2021-03-16, RN, Caiçara do Norte, city, 213, 4, 204, True, 6549, 6561, 2401859, 3246.45633
2021-03-16, RN, Caiçara do Rio do Vento, city, 148, 5, 199, True, 3684, 3715, 2401909, 3983.84926
2021-04-12, SP, Cajamar, city, 3163, 123, 364, True, 76801, 77934, 3509205, 4058.56237
2021-04-12, MA, Cajapió, city, 68, 3, 372, True, 11177, 11216, 2102408, 606.27675
2021-04-12, MA, Cajari, city, 144, 4, 345, True, 19379, 19451, 2102507, 740.32183
2021-04-12, SP, Cajati, city, 2751, 64, 340, True, 28549, 28494, 3509254, 9654.66414
2021-04-12, PB, Cajazeiras, city, 6101, 109, 330, True, 61993, 62289, 2503704, 9794.66680
2021-04-12, PI, Cajazeiras do Piauí, city, 33, 1, 325, True, 3559, 3573, 2202075, 923.59362
2021-04-12, PB, Cajazeirinhas, city, 106, 0, 313, True, 3193, 3205, 2503753, 3307.33229
2021-04-12, SP, Cajobi, city, 603, 21, 333, True, 10542, 10596, 3509304, 5690.82673
2021-04-12, AL, Cajueiro, city, 469, 18, 332, True, 21264, 21331, 2701308, 2198.67798
2021-04-12, PI, Cajueiro da Praia, city, 464, 13, 314, True, 7642, 7674, 2202083, 6046.39041
2021-03-31, MG, Cajuri, city, 198, 1, 304, True, 3987, 3974, 3110202, 4982.38551
2021-04-12, SP, Cajuru, city, 590, 20, 349, True, 26167, 26393, 3509403, 2235.44122
2021-03-31, MG, Caldas, city, 502, 13, 306, True, 14480, 14541, 3110301, 3452.30727
2021-04-12, PB, Caldas Brandão, city, 434, 6, 303, True, 6014, 6046, 2503803, 7178.29970
2021-04-12, GO, Caldas Novas, city, 6619, 156, 371, True, 91162, 93196, 5204508, 7102.23615
2021-04-12, GO, Caldazinha, city, 196, 3, 331, True, 3804, 3848, 5204557, 5093.55509
2021-04-12, BA, Caldeirão Grande, city, 533, 6, 346, True, 13327, 13391, 2905503, 3980.28527
2021-04-12, PI, Caldeirão Grande do Piauí, city, 260, 2, 325, True, 5776, 5781, 2202091, 4497.49178
2021-04-13, PR, Califórnia, city, 707, 14, 311, True, 8570, 8606, 4103503, 8215.19870
2021-04-12, SC, Calmon, city, 22, 3, 286, True, 3346, 3335, 4203154, 659.67016
2021-04-12, PE, Calumbi, city, 392, 2, 305, True, 5750, 5747, 2603405, 6820.95006
2021-04-12, PE, Calçado, city, 303, 2, 321, True, 11053, 11018, 2603306, 2750.04538
2021-04-11, AP, Calçoene, city, 1584, 9, 334, True, 11117, 11306, 1600204, 14010.26004
2021-04-12, BA, Camacan, city, 2275, 50, 361, True, 31988, 32006, 2905602, 7108.04224
2021-03-31, MG, Camacho, city, 49, 1, 257, True, 2901, 2869, 3110400, 1707.91216
2021-04-12, PB, Camalaú, city, 323, 5, 274, True, 6013, 6031, 2503902, 5355.66241
2021-04-12, BA, Camamu, city, 1861, 37, 345, True, 35316, 35382, 2905800, 5259.73659
2021-03-31, MG, Camanducaia, city, 2130, 35, 328, True, 21770, 21801, 3110509, 9770.19403
2021-03-30, MS, Camapuã, city, 467, 15, 310, True, 13711, 13693, 5002605, 3410.50172
2021-04-12, RS, Camaquã, city, 5155, 95, 357, True, 66261, 66478, 4303509, 7754.44508
2021-04-12, PE, Camaragibe, city, 4105, 273, 370, True, 157828, 158899, 2603454, 2583.40204
2021-04-12, RS, Camargo, city, 269, 4, 305, True, 2733, 2742, 4303558, 9810.35740
2021-04-12, BA, Camaçari, city, 19276, 468, 382, True, 299132, 304302, 2905701, 6334.49665
2021-04-13, PR, Cambará, city, 1703, 28, 333, True, 25360, 25466, 4103602, 6687.34784
2021-04-12, RS, Cambará do Sul, city, 287, 6, 284, True, 6431, 6406, 4303608, 4480.17484
2021-04-13, PR, Cambira, city, 565, 13, 287, True, 7865, 7917, 4103800, 7136.54162
2021-04-12, SC, Camboriú, city, 10536, 134, 380, True, 82989, 85105, 4203204, 12380.00118
2021-04-12, RJ, Cambuci, city, 638, 18, 330, True, 15505, 15514, 3300902, 4112.41459
2021-03-31, MG, Cambuquira, city, 300, 8, 334, True, 12814, 12812, 3110707, 2341.55479
2021-03-31, MG, Cambuí, city, 1851, 29, 339, True, 29551, 29814, 3110608, 6208.49265
2021-04-13, PR, Cambé, city, 8455, 153, 377, True, 106533, 107341, 4103701, 7876.76657
2021-04-12, PA, Cametá, city, 6669, 166, 365, True, 137890, 139364, 1502103, 4785.31041
2021-04-12, CE, Camocim, city, 3821, 117, 350, True, 63661, 63907, 2302602, 5979.00074
2021-04-12, PE, Camocim de São Félix, city, 382, 12, 343, True, 18765, 18900, 2603504, 2021.16402
2021-03-31, MG, Campanha, city, 924, 21, 303, True, 16665, 16762, 3110905, 5512.46868
2021-03-31, MG, Campanário, city, 139, 1, 261, True, 3721, 3730, 3110806, 3726.54155
2021-04-12, AL, Campestre, city, 231, 6, 335, True, 6936, 6954, 2701357, 3321.82916
2021-03-31, MG, Campestre, city, 696, 10, 303, True, 21055, 21054, 3111002, 3305.78512
2021-04-12, RS, Campestre da Serra, city, 133, 0, 326, True, 3388, 3395, 4303673, 3917.52577
2021-04-12, GO, Campestre de Goiás, city, 376, 9, 371, True, 3630, 3649, 5204607, 10304.19293
2021-04-12, MA, Campestre do Maranhão, city, 820, 34, 335, True, 14374, 14453, 2102556, 5673.56258
2021-04-12, PB, Campina Grande, city, 25085, 715, 355, True, 409731, 411807, 2504009, 6091.44575
2021-04-13, PR, Campina Grande do Sul, city, 3928, 68, 375, True, 43288, 43685, 4104006, 8991.64473
2021-03-31, MG, Campina Verde, city, 507, 21, 299, True, 19745, 19752, 3111101, 2566.82868
2021-04-13, PR, Campina da Lagoa, city, 690, 18, 369, True, 14202, 14043, 4103909, 4913.48003
2021-04-12, RS, Campina das Missões, city, 359, 7, 257, True, 5474, 5398, 4303707, 6650.61134
2021-04-12, SP, Campina do Monte Alegre, city, 332, 4, 318, True, 6024, 6057, 3509452, 5481.26135
2021-04-13, PR, Campina do Simão, city, 214, 6, 279, True, 3887, 3859, 4103958, 5545.47810
2021-04-12, SP, Campinas, city, 71013, 2663, 370, True, 1204073, 1213792, 3509502, 5850.50816
2021-04-12, PI, Campinas do Piauí, city, 139, 1, 320, True, 5613, 5620, 2202109, 2473.30961
2021-04-12, RS, Campinas do Sul, city, 367, 5, 328, True, 5454, 5438, 4303806, 6748.80471
2021-04-12, GO, Campinaçu, city, 177, 1, 253, True, 3640, 3632, 5204656, 4873.34802
2021-04-12, GO, Campinorte, city, 1020, 20, 348, True, 12626, 12764, 5204706, 7991.22532
2021-04-12, MT, Campinápolis, city, 795, 21, 204, True, 15980, 16919, 5102603, 4698.85927
2021-04-12, SC, Campo Alegre, city, 860, 27, 339, True, 11978, 11981, 4203303, 7178.03188
2021-04-12, AL, Campo Alegre, city, 2343, 57, 341, True, 57063, 57537, 2701407, 4072.16226
2021-04-12, GO, Campo Alegre de Goiás, city, 183, 10, 334, True, 7589, 7738, 5204805, 2364.95218
2021-04-12, BA, Campo Alegre de Lourdes, city, 467, 14, 348, True, 28798, 28820, 2905909, 1620.40250
2021-04-12, PI, Campo Alegre do Fidalgo, city, 70, 1, 321, True, 5045, 5069, 2202117, 1380.94299
2021-03-31, MG, Campo Azul, city, 192, 0, 257, True, 3817, 3824, 3111150, 5020.92050
2021-03-31, MG, Campo Belo, city, 3323, 74, 349, True, 54029, 54186, 3111200, 6132.58037
2021-04-12, SC, Campo Belo do Sul, city, 586, 14, 274, True, 7016, 6952, 4203402, 8429.22900
2021-04-12, RS, Campo Bom, city, 8428, 198, 368, True, 66712, 69458, 4303905, 12133.95145
2021-04-13, PR, Campo Bonito, city, 242, 6, 338, True, 3833, 3763, 4104055, 6431.03906
2021-04-12, SC, Campo Erê, city, 762, 8, 339, True, 8526, 8418, 4203501, 9052.03136
2021-03-31, MG, Campo Florido, city, 466, 3, 278, True, 8151, 8269, 3111408, 5635.50611
2021-04-12, BA, Campo Formoso, city, 3225, 36, 365, True, 71206, 71487, 2906006, 4511.30975
2021-03-16, RN, Campo Grande, city, 247, 6, 207, True, 9655, 9670, 2401305, 2554.29162
2021-04-12, AL, Campo Grande, city, 356, 8, 336, True, 9558, 9567, 2701506, 3721.12470
2021-03-30, MS, Campo Grande, city, 85372, 1870, 372, True, 895982, 906092, 5002704, 9422.00130
2021-04-12, PI, Campo Grande do Piauí, city, 408, 4, 333, True, 5943, 5965, 2202133, 6839.89941
2021-04-13, PR, Campo Largo, city, 13381, 282, 392, True, 132002, 133865, 4104204, 9995.89138
2021-04-12, PI, Campo Largo do Piauí, city, 327, 5, 326, True, 7279, 7311, 2202174, 4472.71235
2021-04-12, SP, Campo Limpo Paulista, city, 3518, 124, 347, True, 84650, 85541, 3509601, 4112.64774
2021-04-12, GO, Campo Limpo de Goiás, city, 150, 3, 310, True, 7789, 7940, 5204854, 1889.16877
2021-04-13, PR, Campo Magro, city, 2433, 57, 375, True, 29318, 29740, 4104253, 8180.90114
2021-04-12, PI, Campo Maior, city, 4457, 105, 375, True, 46833, 46893, 2202208, 9504.61689
2021-04-13, PR, Campo Mourão, city, 7221, 146, 384, True, 94859, 95488, 4104303, 7562.20677
2021-04-12, RS, Campo Novo, city, 271, 8, 298, True, 4484, 4376, 4304002, 6192.87020
2021-04-12, RO, Campo Novo de Rondônia, city, 980, 21, 317, True, 14139, 14266, 1100700, 6869.47988
2021-04-12, MT, Campo Novo do Parecis, city, 4954, 52, 269, True, 35360, 36143, 5102637, 13706.66519
2021-03-16, RN, Campo Redondo, city, 509, 8, 222, True, 11217, 11291, 2402105, 4508.01523
2021-04-12, MT, Campo Verde, city, 4609, 92, 229, True, 44041, 45740, 5102678, 10076.51946
2021-04-08, SE, Campo do Brito, city, 1429, 17, 319, True, 18109, 18218, 2801009, 7843.89066
2021-03-31, MG, Campo do Meio, city, 414, 7, 257, True, 11655, 11651, 3111309, 3553.34306
2021-04-13, PR, Campo do Tenente, city, 341, 10, 351, True, 7971, 8045, 4104105, 4238.65755
2021-03-31, MG, Campos Altos, city, 665, 11, 353, True, 15461, 15563, 3111507, 4272.95509
2021-04-12, GO, Campos Belos, city, 985, 15, 337, True, 19887, 20007, 5204904, 4923.27685
2021-04-12, RS, Campos Borges, city, 297, 3, 249, True, 3320, 3295, 4304101, 9013.65706
2021-03-31, MG, Campos Gerais, city, 791, 13, 333, True, 28774, 28842, 3111606, 2742.52826
2021-04-11, TO, Campos Lindos, city, 319, 3, 328, True, 10116, 10312, 1703842, 3093.48332
2021-04-12, SC, Campos Novos, city, 3875, 61, 326, True, 36244, 36556, 4203600, 10600.17507
2021-04-12, SP, Campos Novos Paulista, city, 189, 3, 304, True, 4965, 4997, 3509809, 3782.26936
2021-04-12, CE, Campos Sales, city, 1457, 23, 341, True, 27426, 27470, 2302701, 5303.96797
2021-04-12, GO, Campos Verdes, city, 174, 5, 284, True, 2141, 1830, 5204953, 9508.19672
2021-04-12, MT, Campos de Júlio, city, 846, 8, 224, True, 6891, 7070, 5102686, 11966.05375
2021-04-12, SP, Campos do Jordão, city, 3122, 46, 350, True, 52088, 52405, 3509700, 5957.44681
2021-04-12, RJ, Campos dos Goytacazes, city, 20892, 870, 381, True, 507548, 511168, 3301009, 4087.11030
2021-04-12, PE, Camutanga, city, 476, 14, 328, True, 8551, 8572, 2603603, 5552.96314
2021-03-31, MG, Cana Verde, city, 257, 2, 307, True, 5603, 5594, 3111903, 4594.20808
2021-04-12, MT, Canabrava do Norte, city, 210, 3, 209, True, 4743, 4728, 5102694, 4441.62437
2021-04-12, SP, Cananéia, city, 542, 18, 345, True, 12540, 12541, 3509908, 4321.82442
2021-04-12, AL, Canapi, city, 134, 6, 334, True, 17722, 17719, 2701605, 756.25035
2021-04-12, BA, Canarana, city, 1062, 23, 377, True, 26176, 26325, 2906204, 4034.18803
2021-04-12, MT, Canarana, city, 1974, 30, 267, True, 21579, 21842, 5102702, 9037.63392
2021-04-12, SP, Canas, city, 140, 3, 326, True, 5138, 5204, 3509957, 2690.23828
2021-04-12, PI, Canavieira, city, 139, 5, 216, True, 3950, 3944, 2202251, 3524.34077
2021-04-12, BA, Canavieiras, city, 927, 48, 358, True, 31099, 30906, 2906303, 2999.41759
2021-03-31, MG, Canaã, city, 137, 1, 257, True, 4563, 4548, 3111705, 3012.31310
2021-04-12, PA, Canaã dos Carajás, city, 7189, 71, 357, True, 37085, 38103, 1502152, 18867.28079
2021-04-12, BA, Candeal, city, 427, 1, 308, True, 8258, 8181, 2906402, 5219.41083
2021-03-31, MG, Candeias, city, 346, 3, 302, True, 14886, 14888, 3112000, 2324.01934
2021-04-12, BA, Candeias, city, 5567, 104, 371, True, 87076, 87458, 2906501, 6365.34108
2021-04-12, RO, Candeias do Jamari, city, 3230, 64, 323, True, 26693, 27388, 1100809, 11793.48620
2021-04-12, RS, Candelária, city, 1821, 39, 335, True, 31365, 31421, 4304200, 5795.48709
2021-04-12, BA, Candiba, city, 495, 11, 311, True, 14319, 14368, 2906600, 3445.15590
2021-04-12, RS, Candiota, city, 540, 6, 323, True, 9584, 9647, 4304358, 5597.59511
2021-04-13, PR, Candói, city, 796, 17, 318, True, 15979, 16053, 4104428, 4958.57472
2021-04-12, RS, Canela, city, 5328, 152, 296, True, 44998, 45488, 4304408, 11712.97925
2021-04-12, SC, Canelinha, city, 1112, 13, 380, True, 12240, 12398, 4203709, 8969.18858
2021-03-16, RN, Canguaretama, city, 656, 19, 232, True, 34276, 34548, 2402204, 1898.80746
2021-04-12, RS, Canguçu, city, 2040, 41, 353, True, 56045, 56211, 4304507, 3629.18290
2021-04-08, SE, Canhoba, city, 180, 1, 301, True, 4008, 4006, 2801108, 4493.26011
2021-04-12, PE, Canhotinho, city, 503, 25, 326, True, 24804, 24773, 2603702, 2030.43636
2021-04-12, CE, Canindé, city, 3340, 119, 362, True, 76997, 77244, 2302800, 4323.96044
2021-04-08, SE, Canindé de São Francisco, city, 1577, 27, 323, True, 29900, 30402, 2801207, 5187.15874
2021-04-12, SP, Canitar, city, 250, 3, 269, True, 5216, 5292, 3510153, 4724.11187
2021-04-12, RS, Canoas, city, 28551, 1124, 360, True, 346616, 348208, 4304606, 8199.40955
2021-04-12, SC, Canoinhas, city, 3678, 60, 338, True, 54401, 54480, 4203808, 6751.10132
2021-04-12, BA, Cansanção, city, 647, 25, 361, True, 34834, 34882, 2906808, 1854.82484
2021-03-31, MG, Cantagalo, city, 114, 1, 257, True, 4525, 4551, 3112059, 2504.94397
2021-04-13, PR, Cantagalo, city, 882, 17, 314, True, 13317, 13329, 4104451, 6617.15057
2021-04-12, RJ, Cantagalo, city, 1806, 11, 365, True, 20172, 20168, 3301108, 8954.77985
2021-04-12, MA, Cantanhede, city, 582, 4, 368, True, 21995, 22117, 2102705, 2631.45996
2021-04-12, PI, Canto do Buriti, city, 805, 28, 353, True, 21187, 21258, 2202307, 3786.80967
2021-04-11, RR, Cantá, city, 1759, 23, 370, True, 18335, 18799, 1400175, 9356.88069
2021-04-12, BA, Canudos, city, 452, 8, 312, True, 16668, 16753, 2906824, 2698.02423
2021-04-12, RS, Canudos do Vale, city, 103, 3, 318, True, 1716, 1705, 4304614, 6041.05572
2021-04-11, AM, Canutama, city, 1218, 8, 357, True, 15629, 15807, 1300904, 7705.44695
2021-04-12, BA, Canápolis, city, 214, 3, 225, True, 9711, 9703, 2906105, 2205.50345
2021-03-31, MG, Canápolis, city, 723, 14, 289, True, 12150, 12201, 3111804, 5925.74379
2021-04-13, PR, Capanema, city, 1750, 21, 329, True, 19124, 19148, 4104501, 9139.33570
2021-04-12, PA, Capanema, city, 2209, 82, 358, True, 69027, 69431, 1502202, 3181.57595
2021-03-31, MG, Caparaó, city, 290, 3, 293, True, 5438, 5451, 3112109, 5320.12475
2021-04-12, AL, Capela, city, 675, 9, 351, True, 17053, 16979, 2701704, 3975.49915
2021-04-08, SE, Capela, city, 1565, 29, 346, True, 34213, 34514, 2801306, 4534.39184
2021-03-31, MG, Capela Nova, city, 88, 2, 276, True, 4653, 4634, 3112208, 1899.00734
2021-04-12, RS, Capela de Santana, city, 485, 12, 291, True, 11940, 12064, 4304689, 4020.22546
2021-04-12, SP, Capela do Alto, city, 949, 12, 342, True, 20706, 20985, 3510302, 4522.27782
2021-04-12, BA, Capela do Alto Alegre, city, 698, 11, 331, True, 11637, 11616, 2906857, 6008.95317
2021-03-31, MG, Capelinha, city, 1311, 16, 306, True, 37784, 38057, 3112307, 3444.83275
2021-03-31, MG, Capetinga, city, 455, 5, 287, True, 6920, 6890, 3112406, 6603.77358
2021-04-12, PB, Capim, city, 192, 9, 316, True, 6523, 6620, 2504033, 2900.30211
2021-03-31, MG, Capim Branco, city, 376, 5, 289, True, 9754, 9826, 3112505, 3826.58254
2021-04-12, BA, Capim Grosso, city, 2988, 18, 360, True, 30662, 30862, 2906873, 9681.80934
2021-04-12, SC, Capinzal, city, 3633, 27, 321, True, 22848, 23035, 4203907, 15771.65183
2021-04-12, MA, Capinzal do Norte, city, 606, 4, 340, True, 10934, 10935, 2102754, 5541.83813
2021-03-31, MG, Capinópolis, city, 1496, 27, 310, True, 16173, 16234, 3112604, 9215.22730
2021-04-12, CE, Capistrano, city, 1243, 22, 351, True, 17738, 17786, 2302909, 6988.64275
2021-04-12, RS, Capitão, city, 303, 2, 309, True, 2757, 2763, 4304697, 10966.34093
2021-03-31, MG, Capitão Andrade, city, 229, 13, 257, True, 5468, 5514, 3112653, 4153.06493
2021-03-31, MG, Capitão Enéas, city, 371, 6, 290, True, 15234, 15313, 3112703, 2422.77803
2021-04-12, PI, Capitão Gervásio Oliveira, city, 50, 3, 327, True, 4100, 4114, 2202455, 1215.36218
2021-04-13, PR, Capitão Leônidas Marques, city, 1011, 17, 327, True, 15780, 15834, 4104600, 6384.99432
2021-04-12, PA, Capitão Poço, city, 1576, 48, 356, True, 54303, 54425, 1502301, 2895.72807
2021-04-12, PI, Capitão de Campos, city, 719, 21, 329, True, 11417, 11445, 2202406, 6282.21931
2021-03-31, MG, Capitólio, city, 611, 18, 344, True, 8632, 8663, 3112802, 7052.98395
2021-04-12, SP, Capivari, city, 3233, 58, 314, True, 55768, 56379, 3510401, 5734.40465
2021-04-12, SC, Capivari de Baixo, city, 3531, 49, 361, True, 24871, 25177, 4203956, 14024.70509
2021-04-12, RS, Capivari do Sul, city, 676, 4, 251, True, 4660, 4728, 4304671, 14297.80034
2021-04-12, AC, Capixaba, city, 499, 13, 335, True, 11733, 12008, 1200179, 4155.56296
2021-04-12, PE, Capoeiras, city, 1001, 17, 357, True, 20048, 20048, 2603801, 4993.01676
2021-03-31, MG, Caputira, city, 438, 10, 257, True, 9298, 9308, 3112901, 4705.62957
2021-04-12, SC, Capão Alto, city, 135, 2, 275, True, 2525, 2496, 4203253, 5408.65385
2021-04-12, SP, Capão Bonito, city, 2743, 63, 348, True, 47138, 47118, 3510203, 5821.55440
2021-04-12, RS, Capão Bonito do Sul, city, 123, 2, 236, True, 1654, 1641, 4304622, 7495.42962
2021-04-12, RS, Capão da Canoa, city, 6160, 141, 358, True, 53049, 54051, 4304630, 11396.64391
2021-04-12, RS, Capão do Cipó, city, 143, 4, 273, True, 3651, 3699, 4304655, 3865.90971
2021-04-12, RS, Capão do Leão, city, 974, 48, 350, True, 25354, 25409, 4304663, 3833.28742
2021-04-11, RR, Caracaraí, city, 2075, 39, 343, True, 21926, 22283, 1400209, 9312.03159
2021-04-12, PI, Caracol, city, 248, 7, 365, True, 10916, 10964, 2202505, 2261.94819
2021-03-30, MS, Caracol, city, 289, 6, 285, True, 6116, 6182, 5002803, 4674.86250
2021-04-12, SP, Caraguatatuba, city, 11333, 291, 357, True, 121532, 123389, 3510500, 9184.77336
2021-04-13, PR, Carambeí, city, 2349, 44, 328, True, 23415, 23825, 4104659, 9859.39140
2021-03-31, MG, Caranaíba, city, 82, 4, 284, True, 3183, 3166, 3113107, 2590.01895
2021-03-31, MG, Carandaí, city, 879, 17, 308, True, 25501, 25669, 3113206, 3424.36402
2021-03-31, MG, Carangola, city, 2101, 48, 337, True, 33000, 33011, 3113305, 6364.54515
2021-04-12, RJ, Carapebus, city, 1239, 6, 359, True, 16301, 16586, 3300936, 7470.15555
2021-04-12, SP, Carapicuíba, city, 21219, 644, 372, True, 400927, 403183, 3510609, 5262.87071
2021-03-31, MG, Caratinga, city, 6063, 170, 312, True, 92062, 92603, 3113404, 6547.30408
2021-04-11, AM, Carauari, city, 6257, 50, 360, True, 28294, 28508, 1301001, 21948.22506
2021-04-12, BA, Caravelas, city, 1089, 9, 307, True, 22016, 22093, 2906907, 4929.16308
2021-04-12, RS, Carazinho, city, 5425, 114, 331, True, 62110, 62265, 4304705, 8712.75998
2021-04-12, RS, Caraá, city, 682, 14, 283, True, 8270, 8350, 4304713, 8167.66467
2021-03-31, MG, Caraí, city, 695, 12, 279, True, 23685, 23780, 3113008, 2922.62405
2021-04-12, BA, Caraíbas, city, 231, 2, 315, True, 8951, 8801, 2906899, 2624.70174
2021-04-12, PB, Caraúbas, city, 187, 6, 287, True, 4162, 4185, 2504074, 4468.33931
2021-03-16, RN, Caraúbas, city, 1508, 17, 238, True, 20493, 20541, 2402303, 7341.41473
